place,Jurisdiction,Age,Females,Males,year
279,Weld County (DRCOG),70-74,693.0,884,2013.0
280,Region,70-74,39871.0,35409,2013.0
211,Arvada,75-79,1540.0,1330,2013.0
212,Aurora,75-79,3231.0,2185,2013.0
213,Bennett,75-79,7.0,22,2013.0
214,Black Hawk,75-79,0.0,1,2013.0
215,Boulder City,75-79,774.0,686,2013.0
216,Adams County,75-79,4019.0,3167,2013.0
217,Arapahoe County,75-79,6251.0,4536,2013.0
218,Boulder County,75-79,2950.0,2492,2013.0
219,Broomfield City/County,75-79,611.0,362,2013.0
220,Clear Creek County,75-79,44.0,56,2013.0
221,Denver City/County,75-79,6196.0,4301,2013.0
222,Douglas County,75-79,2156.0,1756,2013.0
223,Gilpin County,75-79,32.0,30,2013.0
224,Jefferson County,75-79,6576.0,5572,2013.0
225,Bow Mar,75-79,11.0,14,2013.0
226,Weld County,75-79,2238.0,2145,2013.0
227,Brighton,75-79,217.0,194,2013.0
228,Castle Pines,75-79,64.0,39,2013.0
229,Castle Rock,75-79,238.0,279,2013.0
230,Centennial,75-79,1253.0,1107,2013.0
231,Central City,75-79,0.0,0,2013.0
232,Cherry Hills Village,75-79,94.0,70,2013.0
233,Columbine Valley,75-79,27.0,29,2013.0
234,Commerce City,75-79,258.0,205,2013.0
235,Dacono,75-79,35.0,52,2013.0
236,Deer Trail,75-79,19.0,2,2013.0
237,Edgewater,75-79,39.0,57,2013.0
238,Elizabeth,75-79,5.0,11,2013.0
239,Empire,75-79,0.0,3,2013.0
240,Englewood,75-79,318.0,186,2013.0
241,Erie,75-79,21.0,72,2013.0
242,Federal Heights,75-79,108.0,82,2013.0
243,Firestone,75-79,23.0,49,2013.0
244,Fort Lupton,75-79,56.0,100,2013.0
245,Foxfield,75-79,15.0,15,2013.0
246,Frederick,75-79,57.0,65,2013.0
247,Georgetown,75-79,13.0,9,2013.0
248,Glendale,75-79,0.0,21,2013.0
249,Golden,75-79,187.0,120,2013.0
250,Greenwood Village,75-79,230.0,142,2013.0
251,Hudson,75-79,23.0,4,2013.0
252,Idaho Springs,75-79,11.0,14,2013.0
253,Jamestown,75-79,1.0,0,2013.0
254,Keenesburg,75-79,19.0,21,2013.0
255,Kiowa,75-79,11.0,0,2013.0
256,Lafayette,75-79,263.0,195,2013.0
257,Lakeside,75-79,0.0,0,2013.0
258,Lakewood,75-79,2028.0,1676,2013.0
259,Larkspur,75-79,2.0,0,2013.0
260,Littleton,75-79,685.0,456,2013.0
261,Lone Tree,75-79,34.0,61,2013.0
262,Longmont,75-79,787.0,837,2013.0
263,Louisville,75-79,288.0,78,2013.0
264,Lyons,75-79,18.0,5,2013.0
265,Mead,75-79,0.0,0,2013.0
266,Morrison,75-79,11.0,11,2013.0
267,Mountain View,75-79,3.0,4,2013.0
268,Nederland,75-79,9.0,10,2013.0
269,Northglenn,75-79,630.0,506,2013.0
270,Parker,75-79,242.0,88,2013.0
271,Platteville,75-79,18.0,20,2013.0
272,Sheridan,75-79,61.0,53,2013.0
273,Silver Plume,75-79,6.0,2,2013.0
274,Superior,75-79,34.0,18,2013.0
275,Thornton,75-79,891.0,658,2013.0
276,Ward,75-79,0.0,0,2013.0
277,Westminster,75-79,1023.0,636,2013.0
278,Wheat Ridge,75-79,656.0,366,2013.0
279,Weld County (DRCOG),75-79,360.0,493,2013.0
280,Region,75-79,31200.0,24591,2013.0
211,Arvada,80-84,1087.0,892,2013.0
212,Aurora,80-84,2284.0,1546,2013.0
213,Bennett,80-84,6.0,0,2013.0
214,Black Hawk,80-84,12.0,0,2013.0
215,Boulder City,80-84,757.0,538,2013.0
216,Adams County,80-84,2876.0,1704,2013.0
217,Arapahoe County,80-84,4662.0,3328,2013.0
218,Boulder County,80-84,2140.0,1492,2013.0
219,Broomfield City/County,80-84,352.0,341,2013.0
220,Clear Creek County,80-84,130.0,46,2013.0
221,Denver City/County,80-84,5771.0,3631,2013.0
222,Douglas County,80-84,1315.0,1014,2013.0
223,Gilpin County,80-84,12.0,47,2013.0
224,Jefferson County,80-84,5664.0,3731,2013.0
225,Bow Mar,80-84,15.0,13,2013.0
226,Weld County,80-84,2067.0,1268,2013.0
227,Brighton,80-84,239.0,71,2013.0
228,Castle Pines,80-84,13.0,44,2013.0
229,Castle Rock,80-84,252.0,101,2013.0
230,Centennial,80-84,959.0,585,2013.0
231,Central City,80-84,0.0,0,2013.0
232,Cherry Hills Village,80-84,62.0,57,2013.0
233,Columbine Valley,80-84,19.0,17,2013.0
234,Commerce City,80-84,206.0,101,2013.0
235,Dacono,80-84,48.0,22,2013.0
236,Deer Trail,80-84,3.0,1,2013.0
237,Edgewater,80-84,52.0,9,2013.0
238,Elizabeth,80-84,8.0,2,2013.0
239,Empire,80-84,0.0,2,2013.0
240,Englewood,80-84,377.0,302,2013.0
241,Erie,80-84,26.0,4,2013.0
242,Federal Heights,80-84,89.0,98,2013.0
243,Firestone,80-84,0.0,0,2013.0
244,Fort Lupton,80-84,25.0,34,2013.0
245,Foxfield,80-84,6.0,9,2013.0
246,Frederick,80-84,74.0,0,2013.0
247,Georgetown,80-84,4.0,2,2013.0
248,Glendale,80-84,0.0,0,2013.0
249,Golden,80-84,153.0,94,2013.0
250,Greenwood Village,80-84,46.0,109,2013.0
251,Hudson,80-84,0.0,0,2013.0
252,Idaho Springs,80-84,14.0,10,2013.0
253,Jamestown,80-84,1.0,0,2013.0
254,Keenesburg,80-84,8.0,8,2013.0
255,Kiowa,80-84,0.0,4,2013.0
256,Lafayette,80-84,185.0,119,2013.0
257,Lakeside,80-84,0.0,0,2013.0
258,Lakewood,80-84,1832.0,1214,2013.0
259,Larkspur,80-84,0.0,0,2013.0
260,Littleton,80-84,646.0,429,2013.0
261,Lone Tree,80-84,37.0,67,2013.0
262,Longmont,80-84,760.0,508,2013.0
263,Louisville,80-84,96.0,17,2013.0
264,Lyons,80-84,20.0,10,2013.0
265,Mead,80-84,0.0,0,2013.0
266,Morrison,80-84,22.0,20,2013.0
267,Mountain View,80-84,20.0,5,2013.0
268,Nederland,80-84,0.0,0,2013.0
269,Northglenn,80-84,187.0,159,2013.0
270,Parker,80-84,107.0,81,2013.0
271,Platteville,80-84,4.0,5,2013.0
272,Sheridan,80-84,55.0,29,2013.0
273,Silver Plume,80-84,0.0,0,2013.0
274,Superior,80-84,0.0,20,2013.0
275,Thornton,80-84,737.0,386,2013.0
276,Ward,80-84,0.0,0,2013.0
277,Westminster,80-84,862.0,578,2013.0
278,Wheat Ridge,80-84,607.0,210,2013.0
279,Weld County (DRCOG),80-84,385.0,172,2013.0
280,Region,80-84,25103.0,16684,2013.0
211,Arvada,85+,1240.0,653,2013.0
212,Aurora,85+,2546.0,926,2013.0
213,Bennett,85+,13.0,6,2013.0
214,Black Hawk,85+,0.0,0,2013.0
215,Boulder City,85+,1316.0,487,2013.0
216,Adams County,85+,2771.0,1549,2013.0
217,Arapahoe County,85+,5342.0,2439,2013.0
218,Boulder County,85+,3064.0,1350,2013.0
219,Broomfield City/County,85+,656.0,229,2013.0
220,Clear Creek County,85+,53.0,64,2013.0
221,Denver City/County,85+,6820.0,3502,2013.0
222,Douglas County,85+,1079.0,731,2013.0
223,Gilpin County,85+,25.0,12,2013.0
224,Jefferson County,85+,6006.0,3137,2013.0
225,Bow Mar,85+,19.0,23,2013.0
226,Weld County,85+,1863.0,1002,2013.0
227,Brighton,85+,299.0,128,2013.0
228,Castle Pines,85+,18.0,23,2013.0
229,Castle Rock,85+,203.0,94,2013.0
230,Centennial,85+,899.0,524,2013.0
231,Central City,85+,0.0,0,2013.0
232,Cherry Hills Village,85+,81.0,76,2013.0
233,Columbine Valley,85+,13.0,13,2013.0
234,Commerce City,85+,141.0,168,2013.0
235,Dacono,85+,0.0,0,2013.0
236,Deer Trail,85+,13.0,0,2013.0
237,Edgewater,85+,45.0,8,2013.0
238,Elizabeth,85+,7.0,0,2013.0
239,Empire,85+,0.0,5,2013.0
240,Englewood,85+,552.0,250,2013.0
241,Erie,85+,116.0,25,2013.0
242,Federal Heights,85+,138.0,29,2013.0
243,Firestone,85+,0.0,16,2013.0
244,Fort Lupton,85+,38.0,40,2013.0
245,Foxfield,85+,4.0,4,2013.0
246,Frederick,85+,33.0,17,2013.0
247,Georgetown,85+,9.0,0,2013.0
248,Glendale,85+,53.0,0,2013.0
249,Golden,85+,140.0,69,2013.0
250,Greenwood Village,85+,98.0,51,2013.0
251,Hudson,85+,0.0,10,2013.0
252,Idaho Springs,85+,14.0,20,2013.0
253,Jamestown,85+,0.0,0,2013.0
254,Keenesburg,85+,41.0,4,2013.0
255,Kiowa,85+,11.0,0,2013.0
256,Lafayette,85+,99.0,92,2013.0
257,Lakeside,85+,0.0,0,2013.0
258,Lakewood,85+,2019.0,1149,2013.0
259,Larkspur,85+,0.0,0,2013.0
260,Littleton,85+,773.0,409,2013.0
261,Lone Tree,85+,19.0,54,2013.0
262,Longmont,85+,960.0,378,2013.0
263,Louisville,85+,355.0,138,2013.0
264,Lyons,85+,0.0,7,2013.0
265,Mead,85+,7.0,0,2013.0
266,Morrison,85+,76.0,0,2013.0
267,Mountain View,85+,2.0,2,2013.0
268,Nederland,85+,12.0,0,2013.0
269,Northglenn,85+,207.0,153,2013.0
270,Parker,85+,103.0,82,2013.0
271,Platteville,85+,0.0,20,2013.0
272,Sheridan,85+,60.0,38,2013.0
273,Silver Plume,85+,0.0,0,2013.0
274,Superior,85+,6.0,0,2013.0
275,Thornton,85+,610.0,325,2013.0
276,Ward,85+,0.0,0,2013.0
277,Westminster,85+,950.0,412,2013.0
278,Wheat Ridge,85+,911.0,407,2013.0
279,Weld County (DRCOG),85+,203.0,155,2013.0
280,Region,85+,27864.0,14090,2013.0
281,Arvada,0-4,3061.0,3110,2014.0
282,Aurora,0-4,13237.0,14200,2014.0
283,Bennett,0-4,50.0,58,2014.0
284,Black Hawk,0-4,0.0,0,2014.0
285,Boulder City,0-4,1946.0,2086,2014.0
286,Adams County,0-4,18157.0,19166,2014.0
287,Arapahoe County,0-4,19684.0,20755,2014.0
288,Boulder County,0-4,7707.0,8353,2014.0
289,Broomfield City/County,0-4,1761.0,1979,2014.0
290,Clear Creek County,0-4,206.0,186,2014.0
291,Denver City/County,0-4,21715.0,22671,2014.0
292,Douglas County,0-4,9843.0,10660,2014.0
293,Gilpin County,0-4,108.0,154,2014.0
294,Jefferson County,0-4,14541.0,15148,2014.0
295,Bow Mar,0-4,25.0,17,2014.0
296,Weld County,0-4,9637.0,10316,2014.0
297,Brighton,0-4,1333.0,1134,2014.0
298,Castle Pines,0-4,351.0,235,2014.0
299,Castle Rock,0-4,1966.0,2539,2014.0
300,Centennial,0-4,2588.0,2895,2014.0
301,Central City,0-4,9.0,31,2014.0
302,Cherry Hills Village,0-4,101.0,61,2014.0
303,Columbine Valley,0-4,25.0,32,2014.0
304,Commerce City,0-4,2956.0,2736,2014.0
305,Dacono,0-4,87.0,228,2014.0
306,Deer Trail,0-4,16.0,19,2014.0
307,Edgewater,0-4,195.0,247,2014.0
308,Elizabeth,0-4,53.0,45,2014.0
309,Empire,0-4,27.0,2,2014.0
310,Englewood,0-4,1072.0,1082,2014.0
311,Erie,0-4,843.0,728,2014.0
312,Federal Heights,0-4,466.0,510,2014.0
313,Firestone,0-4,716.0,694,2014.0
314,Fort Lupton,0-4,354.0,262,2014.0
315,Foxfield,0-4,16.0,5,2014.0
316,Frederick,0-4,497.0,349,2014.0
317,Georgetown,0-4,9.0,19,2014.0
318,Glendale,0-4,112.0,172,2014.0
319,Golden,0-4,468.0,569,2014.0
320,Greenwood Village,0-4,311.0,193,2014.0
321,Hudson,0-4,133.0,56,2014.0
322,Idaho Springs,0-4,128.0,49,2014.0
323,Jamestown,0-4,4.0,15,2014.0
324,Keenesburg,0-4,25.0,61,2014.0
325,Kiowa,0-4,20.0,26,2014.0
326,Lafayette,0-4,796.0,910,2014.0
327,Lakeside,0-4,0.0,0,2014.0
328,Lakewood,0-4,4124.0,4674,2014.0
329,Larkspur,0-4,6.0,1,2014.0
330,Littleton,0-4,1328.0,1134,2014.0
331,Lone Tree,0-4,370.0,350,2014.0
332,Longmont,0-4,2898.0,3178,2014.0
333,Louisville,0-4,558.0,564,2014.0
334,Lyons,0-4,95.0,88,2014.0
335,Mead,0-4,141.0,61,2014.0
336,Morrison,0-4,4.0,6,2014.0
337,Mountain View,0-4,13.0,14,2014.0
338,Nederland,0-4,31.0,23,2014.0
339,Northglenn,0-4,993.0,1395,2014.0
340,Parker,0-4,1628.0,1946,2014.0
341,Platteville,0-4,30.0,78,2014.0
342,Sheridan,0-4,274.0,99,2014.0
343,Silver Plume,0-4,10.0,3,2014.0
344,Superior,0-4,446.0,428,2014.0
345,Thornton,0-4,4892.0,5186,2014.0
346,Ward,0-4,0.0,0,2014.0
347,Westminster,0-4,3505.0,3844,2014.0
348,Wheat Ridge,0-4,853.0,602,2014.0
349,Weld County (DRCOG),0-4,2708.0,2622,2014.0
350,Region,0-4,103828.0,109947,2014.0
281,Arvada,5-9,3494.0,3362,2014.0
282,Aurora,5-9,12758.0,14163,2014.0
283,Bennett,5-9,31.0,85,2014.0
284,Black Hawk,5-9,0.0,0,2014.0
285,Boulder City,5-9,1972.0,2116,2014.0
286,Adams County,5-9,17697.0,19219,2014.0
287,Arapahoe County,5-9,20422.0,22020,2014.0
288,Boulder County,5-9,8929.0,9369,2014.0
289,Broomfield City/County,5-9,2425.0,2004,2014.0
290,Clear Creek County,5-9,153.0,232,2014.0
291,Denver City/County,5-9,19480.0,19731,2014.0
292,Douglas County,5-9,13325.0,13678,2014.0
293,Gilpin County,5-9,123.0,204,2014.0
294,Jefferson County,5-9,16687.0,16511,2014.0
295,Bow Mar,5-9,40.0,34,2014.0
296,Weld County,5-9,10764.0,10374,2014.0
297,Brighton,5-9,1636.0,1350,2014.0
298,Castle Pines,5-9,650.0,492,2014.0
299,Castle Rock,5-9,2475.0,2371,2014.0
300,Centennial,5-9,3393.0,3625,2014.0
301,Central City,5-9,38.0,7,2014.0
302,Cherry Hills Village,5-9,234.0,205,2014.0
303,Columbine Valley,5-9,36.0,34,2014.0
304,Commerce City,5-9,2155.0,2109,2014.0
305,Dacono,5-9,278.0,81,2014.0
306,Deer Trail,5-9,14.0,8,2014.0
307,Edgewater,5-9,118.0,202,2014.0
308,Elizabeth,5-9,60.0,107,2014.0
309,Empire,5-9,3.0,4,2014.0
310,Englewood,5-9,725.0,915,2014.0
311,Erie,5-9,979.0,1130,2014.0
312,Federal Heights,5-9,439.0,567,2014.0
313,Firestone,5-9,537.0,665,2014.0
314,Fort Lupton,5-9,325.0,360,2014.0
315,Foxfield,5-9,16.0,18,2014.0
316,Frederick,5-9,324.0,477,2014.0
317,Georgetown,5-9,8.0,50,2014.0
318,Glendale,5-9,60.0,40,2014.0
319,Golden,5-9,400.0,521,2014.0
320,Greenwood Village,5-9,322.0,335,2014.0
321,Hudson,5-9,52.0,69,2014.0
322,Idaho Springs,5-9,14.0,48,2014.0
323,Jamestown,5-9,2.0,10,2014.0
324,Keenesburg,5-9,79.0,68,2014.0
325,Kiowa,5-9,60.0,51,2014.0
326,Lafayette,5-9,728.0,790,2014.0
327,Lakeside,5-9,0.0,0,2014.0
328,Lakewood,5-9,4265.0,4088,2014.0
329,Larkspur,5-9,1.0,4,2014.0
330,Littleton,5-9,1293.0,1207,2014.0
331,Lone Tree,5-9,358.0,398,2014.0
332,Longmont,5-9,3306.0,3427,2014.0
333,Louisville,5-9,579.0,522,2014.0
334,Lyons,5-9,71.0,116,2014.0
335,Mead,5-9,138.0,178,2014.0
336,Morrison,5-9,8.0,1,2014.0
337,Mountain View,5-9,19.0,33,2014.0
338,Nederland,5-9,60.0,70,2014.0
339,Northglenn,5-9,1100.0,1612,2014.0
340,Parker,5-9,1916.0,2610,2014.0
341,Platteville,5-9,60.0,108,2014.0
342,Sheridan,5-9,136.0,132,2014.0
343,Silver Plume,5-9,4.0,3,2014.0
344,Superior,5-9,578.0,663,2014.0
345,Thornton,5-9,5205.0,5562,2014.0
346,Ward,5-9,0.0,14,2014.0
347,Westminster,5-9,3572.0,3291,2014.0
348,Wheat Ridge,5-9,740.0,899,2014.0
349,Weld County (DRCOG),5-9,2568.0,2588,2014.0
350,Region,5-9,110696.0,114264,2014.0
281,Arvada,10-14,3477.0,3820,2014.0
282,Aurora,10-14,12373.0,11419,2014.0
283,Bennett,10-14,63.0,89,2014.0
284,Black Hawk,10-14,0.0,0,2014.0
285,Boulder City,10-14,1494.0,2282,2014.0
286,Adams County,10-14,18187.0,18251,2014.0
287,Arapahoe County,10-14,20514.0,20947,2014.0
288,Boulder County,10-14,8860.0,9295,2014.0
289,Broomfield City/County,10-14,1971.0,2432,2014.0
290,Clear Creek County,10-14,240.0,217,2014.0
291,Denver City/County,10-14,15953.0,16707,2014.0
292,Douglas County,10-14,12598.0,13456,2014.0
293,Gilpin County,10-14,217.0,156,2014.0
294,Jefferson County,10-14,15687.0,17770,2014.0
295,Bow Mar,10-14,59.0,69,2014.0
296,Weld County,10-14,9537.0,10539,2014.0
297,Brighton,10-14,1728.0,1748,2014.0
298,Castle Pines,10-14,608.0,490,2014.0
299,Castle Rock,10-14,2243.0,2096,2014.0
300,Centennial,10-14,3823.0,3957,2014.0
301,Central City,10-14,0.0,39,2014.0
302,Cherry Hills Village,10-14,430.0,418,2014.0
303,Columbine Valley,10-14,36.0,29,2014.0
304,Commerce City,10-14,2323.0,1938,2014.0
305,Dacono,10-14,113.0,123,2014.0
306,Deer Trail,10-14,16.0,20,2014.0
307,Edgewater,10-14,98.0,111,2014.0
308,Elizabeth,10-14,38.0,20,2014.0
309,Empire,10-14,0.0,7,2014.0
310,Englewood,10-14,440.0,864,2014.0
311,Erie,10-14,742.0,702,2014.0
312,Federal Heights,10-14,300.0,669,2014.0
313,Firestone,10-14,336.0,433,2014.0
314,Fort Lupton,10-14,410.0,288,2014.0
315,Foxfield,10-14,21.0,25,2014.0
316,Frederick,10-14,325.0,498,2014.0
317,Georgetown,10-14,32.0,12,2014.0
318,Glendale,10-14,21.0,20,2014.0
319,Golden,10-14,460.0,548,2014.0
320,Greenwood Village,10-14,652.0,584,2014.0
321,Hudson,10-14,130.0,92,2014.0
322,Idaho Springs,10-14,67.0,89,2014.0
323,Jamestown,10-14,3.0,19,2014.0
324,Keenesburg,10-14,68.0,74,2014.0
325,Kiowa,10-14,28.0,20,2014.0
326,Lafayette,10-14,836.0,915,2014.0
327,Lakeside,10-14,0.0,0,2014.0
328,Lakewood,10-14,3567.0,3829,2014.0
329,Larkspur,10-14,0.0,5,2014.0
330,Littleton,10-14,1136.0,1303,2014.0
331,Lone Tree,10-14,330.0,675,2014.0
332,Longmont,10-14,3064.0,3211,2014.0
333,Louisville,10-14,780.0,578,2014.0
334,Lyons,10-14,24.0,4,2014.0
335,Mead,10-14,97.0,261,2014.0
336,Morrison,10-14,0.0,4,2014.0
337,Mountain View,10-14,5.0,29,2014.0
338,Nederland,10-14,70.0,80,2014.0
339,Northglenn,10-14,1085.0,1011,2014.0
340,Parker,10-14,2338.0,2345,2014.0
341,Platteville,10-14,163.0,75,2014.0
342,Sheridan,10-14,141.0,334,2014.0
343,Silver Plume,10-14,6.0,4,2014.0
344,Superior,10-14,595.0,468,2014.0
345,Thornton,10-14,4851.0,5424,2014.0
346,Ward,10-14,0.0,0,2014.0
347,Westminster,10-14,3716.0,4064,2014.0
348,Wheat Ridge,10-14,758.0,859,2014.0
349,Weld County (DRCOG),10-14,2183.0,2482,2014.0
350,Region,10-14,104735.0,110573,2014.0
281,Arvada,15-19,3216.0,3357,2014.0
282,Aurora,15-19,11478.0,10855,2014.0
283,Bennett,15-19,50.0,116,2014.0
284,Black Hawk,15-19,0.0,0,2014.0
285,Boulder City,15-19,5769.0,6028,2014.0
286,Adams County,15-19,14665.0,15556,2014.0
287,Arapahoe County,15-19,18743.0,20039,2014.0
288,Boulder County,15-19,12036.0,12493,2014.0
289,Broomfield City/County,15-19,1678.0,1713,2014.0
290,Clear Creek County,15-19,198.0,136,2014.0
291,Denver City/County,15-19,15658.0,15487,2014.0
292,Douglas County,15-19,10286.0,10832,2014.0
293,Gilpin County,15-19,149.0,108,2014.0
294,Jefferson County,15-19,16340.0,18094,2014.0
295,Bow Mar,15-19,55.0,48,2014.0
296,Weld County,15-19,9680.0,9818,2014.0
297,Brighton,15-19,1147.0,1210,2014.0
298,Castle Pines,15-19,325.0,427,2014.0
299,Castle Rock,15-19,1682.0,1624,2014.0
300,Centennial,15-19,3382.0,3933,2014.0
301,Central City,15-19,0.0,13,2014.0
302,Cherry Hills Village,15-19,286.0,283,2014.0
303,Columbine Valley,15-19,26.0,59,2014.0
304,Commerce City,15-19,1723.0,1725,2014.0
305,Dacono,15-19,150.0,153,2014.0
306,Deer Trail,15-19,1.0,4,2014.0
307,Edgewater,15-19,23.0,120,2014.0
308,Elizabeth,15-19,53.0,52,2014.0
309,Empire,15-19,9.0,9,2014.0
310,Englewood,15-19,542.0,715,2014.0
311,Erie,15-19,475.0,550,2014.0
312,Federal Heights,15-19,283.0,358,2014.0
313,Firestone,15-19,271.0,205,2014.0
314,Fort Lupton,15-19,128.0,321,2014.0
315,Foxfield,15-19,17.0,29,2014.0
316,Frederick,15-19,257.0,357,2014.0
317,Georgetown,15-19,43.0,6,2014.0
318,Glendale,15-19,24.0,113,2014.0
319,Golden,15-19,710.0,1328,2014.0
320,Greenwood Village,15-19,559.0,639,2014.0
321,Hudson,15-19,70.0,130,2014.0
322,Idaho Springs,15-19,50.0,16,2014.0
323,Jamestown,15-19,7.0,8,2014.0
324,Keenesburg,15-19,42.0,52,2014.0
325,Kiowa,15-19,47.0,10,2014.0
326,Lafayette,15-19,878.0,672,2014.0
327,Lakeside,15-19,0.0,0,2014.0
328,Lakewood,15-19,4093.0,4149,2014.0
329,Larkspur,15-19,9.0,5,2014.0
330,Littleton,15-19,1337.0,1314,2014.0
331,Lone Tree,15-19,471.0,585,2014.0
332,Longmont,15-19,2687.0,3111,2014.0
333,Louisville,15-19,643.0,554,2014.0
334,Lyons,15-19,28.0,108,2014.0
335,Mead,15-19,83.0,161,2014.0
336,Morrison,15-19,0.0,2,2014.0
337,Mountain View,15-19,11.0,0,2014.0
338,Nederland,15-19,3.0,76,2014.0
339,Northglenn,15-19,1203.0,1045,2014.0
340,Parker,15-19,1909.0,1572,2014.0
341,Platteville,15-19,67.0,157,2014.0
342,Sheridan,15-19,291.0,175,2014.0
343,Silver Plume,15-19,4.0,3,2014.0
344,Superior,15-19,457.0,335,2014.0
345,Thornton,15-19,3507.0,4586,2014.0
346,Ward,15-19,4.0,2,2014.0
347,Westminster,15-19,3416.0,3220,2014.0
348,Wheat Ridge,15-19,713.0,753,2014.0
349,Weld County (DRCOG),15-19,1557.0,1799,2014.0
350,Region,15-19,100368.0,105206,2014.0
281,Arvada,20-24,3313.0,3275,2014.0
282,Aurora,20-24,11321.0,11877,2014.0
283,Bennett,20-24,33.0,24,2014.0
284,Black Hawk,20-24,8.0,0,2014.0
285,Boulder City,20-24,9896.0,10994,2014.0
286,Adams County,20-24,15398.0,15813,2014.0
287,Arapahoe County,20-24,18455.0,18851,2014.0
288,Boulder County,20-24,15205.0,17203,2014.0
289,Broomfield City/County,20-24,1799.0,1788,2014.0
290,Clear Creek County,20-24,219.0,232,2014.0
291,Denver City/County,20-24,23161.0,22095,2014.0
292,Douglas County,20-24,6137.0,6237,2014.0
293,Gilpin County,20-24,62.0,82,2014.0
294,Jefferson County,20-24,15719.0,17593,2014.0
295,Bow Mar,20-24,12.0,6,2014.0
296,Weld County,20-24,9733.0,9772,2014.0
297,Brighton,20-24,948.0,1259,2014.0
298,Castle Pines,20-24,176.0,139,2014.0
299,Castle Rock,20-24,981.0,1381,2014.0
300,Centennial,20-24,2143.0,2711,2014.0
301,Central City,20-24,7.0,10,2014.0
302,Cherry Hills Village,20-24,43.0,71,2014.0
303,Columbine Valley,20-24,8.0,29,2014.0
304,Commerce City,20-24,1217.0,1086,2014.0
305,Dacono,20-24,135.0,30,2014.0
306,Deer Trail,20-24,9.0,0,2014.0
307,Edgewater,20-24,324.0,149,2014.0
308,Elizabeth,20-24,15.0,20,2014.0
309,Empire,20-24,10.0,11,2014.0
310,Englewood,20-24,1528.0,978,2014.0
311,Erie,20-24,279.0,373,2014.0
312,Federal Heights,20-24,626.0,623,2014.0
313,Firestone,20-24,205.0,259,2014.0
314,Fort Lupton,20-24,179.0,261,2014.0
315,Foxfield,20-24,17.0,15,2014.0
316,Frederick,20-24,179.0,168,2014.0
317,Georgetown,20-24,6.0,40,2014.0
318,Glendale,20-24,502.0,484,2014.0
319,Golden,20-24,1000.0,1578,2014.0
320,Greenwood Village,20-24,201.0,245,2014.0
321,Hudson,20-24,107.0,87,2014.0
322,Idaho Springs,20-24,107.0,30,2014.0
323,Jamestown,20-24,8.0,0,2014.0
324,Keenesburg,20-24,14.0,24,2014.0
325,Kiowa,20-24,24.0,8,2014.0
326,Lafayette,20-24,673.0,837,2014.0
327,Lakeside,20-24,0.0,0,2014.0
328,Lakewood,20-24,4753.0,5800,2014.0
329,Larkspur,20-24,4.0,0,2014.0
330,Littleton,20-24,1208.0,1444,2014.0
331,Lone Tree,20-24,441.0,135,2014.0
332,Longmont,20-24,2657.0,3137,2014.0
333,Louisville,20-24,538.0,375,2014.0
334,Lyons,20-24,72.0,32,2014.0
335,Mead,20-24,17.0,120,2014.0
336,Morrison,20-24,0.0,0,2014.0
337,Mountain View,20-24,19.0,6,2014.0
338,Nederland,20-24,16.0,62,2014.0
339,Northglenn,20-24,1416.0,1518,2014.0
340,Parker,20-24,1110.0,1250,2014.0
341,Platteville,20-24,85.0,122,2014.0
342,Sheridan,20-24,190.0,312,2014.0
343,Silver Plume,20-24,0.0,4,2014.0
344,Superior,20-24,306.0,519,2014.0
345,Thornton,20-24,4482.0,3995,2014.0
346,Ward,20-24,0.0,0,2014.0
347,Westminster,20-24,3529.0,3610,2014.0
348,Wheat Ridge,20-24,791.0,751,2014.0
349,Weld County (DRCOG),20-24,1301.0,1431,2014.0
350,Region,20-24,106414.0,110148,2014.0
281,Arvada,25-29,3174.0,3214,2014.0
282,Aurora,25-29,13622.0,13697,2014.0
283,Bennett,25-29,69.0,51,2014.0
284,Black Hawk,25-29,9.0,4,2014.0
285,Boulder City,25-29,3825.0,5114,2014.0
286,Adams County,25-29,17951.0,18660,2014.0
287,Arapahoe County,25-29,22206.0,22149,2014.0
288,Boulder County,25-29,9382.0,11129,2014.0
289,Broomfield City/County,25-29,1772.0,2084,2014.0
290,Clear Creek County,25-29,177.0,225,2014.0
291,Denver City/County,25-29,35458.0,35459,2014.0
292,Douglas County,25-29,7098.0,6740,2014.0
293,Gilpin County,25-29,152.0,92,2014.0
294,Jefferson County,25-29,17001.0,18749,2014.0
295,Bow Mar,25-29,12.0,23,2014.0
